grupo	muestra	linajes	version	programa
COD_2125	muestra 9	AY.94	v3.1.20	Viralrecon
COD_2125	muestra 7	None	v3.1.20	Viralrecon
COD_2126	muestra 10	AY.43	v3.1.16	Viralrecon
COD_2126	muestra 1	B.1.1.7	v3.1.16	Viralrecon
COD_2126	muestra 2	B.1.351	v3.1.16	Viralrecon
COD_2126	muestra 3	A.28	v3.1.16	Viralrecon
COD_2126	muestra 4	B.1.621	v3.1.16	Viralrecon
COD_2126	muestra 5	P.1	v3.1.16	Viralrecon
COD_2126	muestra 6	AY.9.2	v3.1.16	Viralrecon
COD_2126	muestra 7	AY.44	v3.1.16	Viralrecon
COD_2126	muestra 8	AY.94	v3.1.16	Viralrecon
COD_2126	muestra 9	AY.94	v3.1.16	Viralrecon
COD_2126	muestra 10	AY.43	v3.1.17	Viralrecon
COD_2126	muestra 1	B.1.1.7	v3.1.17	Viralrecon
COD_2126	muestra 2	B.1.351	v3.1.17	Viralrecon
COD_2126	muestra 3	A.28	v3.1.17	Viralrecon
COD_2126	muestra 4	B.1.621	v3.1.17	Viralrecon
COD_2126	muestra 5	P.1	v3.1.17	Viralrecon
COD_2126	muestra 6	AY.9.2	v3.1.17	Viralrecon
COD_2126	muestra 7	AY.122	v3.1.17	Viralrecon
COD_2126	muestra 8	AY.94	v3.1.17	Viralrecon
COD_2126	muestra 9	AY.94	v3.1.17	Viralrecon
COD_2126	muestra 10	AY.43	v3.1.18	Viralrecon
COD_2126	muestra 1	B.1.1.7	v3.1.18	Viralrecon
COD_2126	muestra 2	B.1.351	v3.1.18	Viralrecon
COD_2126	muestra 3	A.28	v3.1.18	Viralrecon
COD_2126	muestra 4	B.1.621	v3.1.18	Viralrecon
COD_2126	muestra 5	P.1	v3.1.18	Viralrecon
COD_2126	muestra 6	AY.9.2	v3.1.18	Viralrecon
COD_2126	muestra 7	AY.122	v3.1.18	Viralrecon
COD_2126	muestra 8	AY.94	v3.1.18	Viralrecon
COD_2126	muestra 9	AY.94	v3.1.18	Viralrecon
COD_2126	muestra 10	AY.43	v3.1.19	Viralrecon
COD_2126	muestra 1	B.1.1.7	v3.1.19	Viralrecon
COD_2126	muestra 2	B.1.351	v3.1.19	Viralrecon
COD_2126	muestra 3	A.28	v3.1.19	Viralrecon
COD_2126	muestra 4	B.1.621	v3.1.19	Viralrecon
COD_2126	muestra 5	P.1	v3.1.19	Viralrecon
COD_2126	muestra 6	AY.9.2	v3.1.19	Viralrecon
COD_2126	muestra 7	AY.122	v3.1.19	Viralrecon
COD_2126	muestra 8	AY.94	v3.1.19	Viralrecon
COD_2126	muestra 9	AY.94	v3.1.19	Viralrecon
COD_2126	muestra 10	AY.43	v3.1.20	Viralrecon
COD_2126	muestra 1	B.1.1.7	v3.1.20	Viralrecon
COD_2126	muestra 2	B.1.351	v3.1.20	Viralrecon
COD_2126	muestra 3	A.28	v3.1.20	Viralrecon
COD_2126	muestra 4	B.1.621	v3.1.20	Viralrecon
COD_2126	muestra 5	P.1	v3.1.20	Viralrecon
COD_2126	muestra 6	AY.9.2	v3.1.20	Viralrecon
COD_2126	muestra 7	AY.122	v3.1.20	Viralrecon
COD_2126	muestra 8	AY.94	v3.1.20	Viralrecon
COD_2126	muestra 9	AY.94	v3.1.20	Viralrecon
COD_2129	muestra 10	AY.43	v3.1.16	Viralrecon
COD_2129	muestra 1	B.1.1.7	v3.1.16	Viralrecon
COD_2129	muestra 2	B.1.351	v3.1.16	Viralrecon
COD_2129	muestra 3	A.28	v3.1.16	Viralrecon
COD_2129	muestra 4	B.1.621	v3.1.16	Viralrecon
COD_2129	muestra 5	P.1	v3.1.16	Viralrecon
COD_2129	muestra 6	AY.9.2	v3.1.16	Viralrecon
COD_2129	muestra 8	AY.94	v3.1.16	Viralrecon
COD_2129	muestra 9	AY.94	v3.1.16	Viralrecon
COD_2129	muestra 7	None	v3.1.16	Viralrecon
COD_2129	muestra 10	AY.43	v3.1.17	Viralrecon
COD_2129	muestra 1	B.1.1.7	v3.1.17	Viralrecon
COD_2129	muestra 2	B.1.351	v3.1.17	Viralrecon
COD_2129	muestra 3	A.28	v3.1.17	Viralrecon
COD_2129	muestra 4	B.1.621	v3.1.17	Viralrecon
COD_2129	muestra 5	P.1	v3.1.17	Viralrecon
COD_2129	muestra 6	AY.9.2	v3.1.17	Viralrecon
COD_2129	muestra 8	AY.94	v3.1.17	Viralrecon
COD_2129	muestra 9	AY.94	v3.1.17	Viralrecon
COD_2129	muestra 7	None	v3.1.17	Viralrecon
COD_2129	muestra 10	AY.43	v3.1.18	Viralrecon
COD_2129	muestra 1	B.1.1.7	v3.1.18	Viralrecon
COD_2129	muestra 2	B.1.351	v3.1.18	Viralrecon
COD_2129	muestra 3	A.28	v3.1.18	Viralrecon
COD_2129	muestra 4	B.1.621	v3.1.18	Viralrecon
COD_2129	muestra 5	P.1	v3.1.18	Viralrecon
COD_2129	muestra 6	AY.9.2	v3.1.18	Viralrecon
COD_2129	muestra 8	AY.94	v3.1.18	Viralrecon
COD_2129	muestra 9	AY.94	v3.1.18	Viralrecon
COD_2129	muestra 7	None	v3.1.18	Viralrecon
COD_2129	muestra 10	AY.43	v3.1.19	Viralrecon
COD_2129	muestra 1	B.1.1.7	v3.1.19	Viralrecon
COD_2129	muestra 2	B.1.351	v3.1.19	Viralrecon
COD_2129	muestra 3	A.28	v3.1.19	Viralrecon
COD_2129	muestra 4	B.1.621	v3.1.19	Viralrecon
COD_2129	muestra 5	P.1	v3.1.19	Viralrecon
COD_2129	muestra 6	AY.9.2	v3.1.19	Viralrecon
COD_2129	muestra 8	AY.94	v3.1.19	Viralrecon
COD_2129	muestra 9	AY.94	v3.1.19	Viralrecon
COD_2129	muestra 7	None	v3.1.19	Viralrecon
COD_2129	muestra 10	AY.43	v3.1.20	Viralrecon
COD_2129	muestra 1	B.1.1.7	v3.1.20	Viralrecon
COD_2129	muestra 2	B.1.351	v3.1.20	Viralrecon
COD_2129	muestra 3	A.28	v3.1.20	Viralrecon
COD_2129	muestra 4	B.1.621	v3.1.20	Viralrecon
COD_2129	muestra 5	P.1	v3.1.20	Viralrecon
COD_2129	muestra 6	AY.9.2	v3.1.20	Viralrecon
COD_2129	muestra 8	AY.94	v3.1.20	Viralrecon
COD_2129	muestra 9	AY.94	v3.1.20	Viralrecon
COD_2129	muestra 7	None	v3.1.20	Viralrecon
COD_2131	muestra 10	AY.43	v3.1.16	Viralrecon
COD_2131	muestra 2	B.1.351	v3.1.16	Viralrecon
COD_2131	muestra 3	A.28	v3.1.16	Viralrecon
COD_2131	muestra 4	B.1.621	v3.1.16	Viralrecon
COD_2131	muestra 5	P.1	v3.1.16	Viralrecon
COD_2131	muestra 6	AY.9.2	v3.1.16	Viralrecon
COD_2131	muestra 8	AY.94	v3.1.16	Viralrecon
COD_2131	muestra 9	AY.94	v3.1.16	Viralrecon
COD_2131	muestra 10	AY.43	v3.1.17	Viralrecon
COD_2131	muestra 2	B.1.351	v3.1.17	Viralrecon
COD_2131	muestra 3	A.28	v3.1.17	Viralrecon
COD_2131	muestra 4	B.1.621	v3.1.17	Viralrecon
COD_2131	muestra 5	P.1	v3.1.17	Viralrecon
COD_2131	muestra 6	AY.9.2	v3.1.17	Viralrecon
COD_2131	muestra 8	AY.94	v3.1.17	Viralrecon
COD_2131	muestra 9	AY.94	v3.1.17	Viralrecon
COD_2131	muestra 10	AY.43	v3.1.18	Viralrecon
COD_2131	muestra 2	B.1.351	v3.1.18	Viralrecon
COD_2131	muestra 3	A.28	v3.1.18	Viralrecon
COD_2131	muestra 4	B.1.621	v3.1.18	Viralrecon
COD_2131	muestra 5	P.1	v3.1.18	Viralrecon
COD_2131	muestra 6	AY.9.2	v3.1.18	Viralrecon
COD_2131	muestra 8	AY.94	v3.1.18	Viralrecon
COD_2131	muestra 9	AY.94	v3.1.18	Viralrecon
COD_2131	muestra 10	AY.43	v3.1.19	Viralrecon
COD_2131	muestra 2	B.1.351	v3.1.19	Viralrecon
COD_2131	muestra 3	A.28	v3.1.19	Viralrecon
COD_2131	muestra 4	B.1.621	v3.1.19	Viralrecon
COD_2131	muestra 5	P.1	v3.1.19	Viralrecon
COD_2131	muestra 6	AY.9.2	v3.1.19	Viralrecon
COD_2131	muestra 8	AY.94	v3.1.19	Viralrecon
COD_2131	muestra 9	AY.94	v3.1.19	Viralrecon
COD_2131	muestra 10	AY.43	v3.1.20	Viralrecon
COD_2131	muestra 2	B.1.351	v3.1.20	Viralrecon
COD_2131	muestra 3	A.28	v3.1.20	Viralrecon
COD_2131	muestra 4	B.1.621	v3.1.20	Viralrecon
COD_2131	muestra 5	P.1	v3.1.20	Viralrecon
COD_2131	muestra 6	AY.9.2	v3.1.20	Viralrecon
COD_2131	muestra 8	AY.94	v3.1.20	Viralrecon
COD_2131	muestra 9	AY.94	v3.1.20	Viralrecon
COD_2132	muestra 10	AY.43	v3.1.16	Viralrecon
COD_2132	muestra 1	B.1.1.7	v3.1.16	Viralrecon
COD_2132	muestra 2	B.1.351	v3.1.16	Viralrecon
COD_2132	muestra 3	A.28	v3.1.16	Viralrecon
COD_2132	muestra 4	B.1.621	v3.1.16	Viralrecon
COD_2132	muestra 5	P.1	v3.1.16	Viralrecon
COD_2132	muestra 6	None	v3.1.16	Viralrecon
COD_2132	muestra 7	AY.43	v3.1.16	Viralrecon
COD_2132	muestra 8	B.1.617.2	v3.1.16	Viralrecon
COD_2132	muestra 9	B.1.617.2	v3.1.16	Viralrecon
COD_2132	muestra 10	AY.43	v3.1.17	Viralrecon
COD_2132	muestra 1	B.1.1.7	v3.1.17	Viralrecon
COD_2132	muestra 2	B.1.351	v3.1.17	Viralrecon
COD_2132	muestra 3	A.28	v3.1.17	Viralrecon
COD_2132	muestra 4	B.1.621	v3.1.17	Viralrecon
COD_2132	muestra 5	P.1	v3.1.17	Viralrecon
COD_2132	muestra 6	None	v3.1.17	Viralrecon
COD_2132	muestra 7	AY.122.1	v3.1.17	Viralrecon
COD_2132	muestra 8	B.1.617.2	v3.1.17	Viralrecon
COD_2132	muestra 9	B.1.617.2	v3.1.17	Viralrecon
COD_2132	muestra 10	AY.43	v3.1.18	Viralrecon
COD_2132	muestra 1	B.1.1.7	v3.1.18	Viralrecon
COD_2132	muestra 2	B.1.351	v3.1.18	Viralrecon
COD_2132	muestra 3	A.28	v3.1.18	Viralrecon
COD_2132	muestra 4	B.1.621	v3.1.18	Viralrecon
COD_2132	muestra 5	P.1	v3.1.18	Viralrecon
COD_2132	muestra 6	None	v3.1.18	Viralrecon
COD_2132	muestra 7	AY.122	v3.1.18	Viralrecon
COD_2132	muestra 8	B.1.617.2	v3.1.18	Viralrecon
COD_2132	muestra 9	B.1.617.2	v3.1.18	Viralrecon
COD_2132	muestra 10	AY.43	v3.1.19	Viralrecon
COD_2132	muestra 1	B.1.1.7	v3.1.19	Viralrecon
COD_2132	muestra 2	B.1.351	v3.1.19	Viralrecon
COD_2132	muestra 3	A.28	v3.1.19	Viralrecon
COD_2132	muestra 4	B.1.621	v3.1.19	Viralrecon
COD_2132	muestra 5	P.1	v3.1.19	Viralrecon
COD_2132	muestra 6	None	v3.1.19	Viralrecon
COD_2132	muestra 7	AY.122	v3.1.19	Viralrecon
COD_2132	muestra 8	B.1.617.2	v3.1.19	Viralrecon
COD_2132	muestra 9	B.1.617.2	v3.1.19	Viralrecon
COD_2132	muestra 10	AY.43	v3.1.20	Viralrecon
COD_2132	muestra 1	B.1.1.7	v3.1.20	Viralrecon
COD_2132	muestra 2	B.1.351	v3.1.20	Viralrecon
COD_2132	muestra 3	A.28	v3.1.20	Viralrecon
COD_2132	muestra 4	B.1.621	v3.1.20	Viralrecon
COD_2132	muestra 5	P.1	v3.1.20	Viralrecon
COD_2132	muestra 6	None	v3.1.20	Viralrecon
COD_2132	muestra 7	AY.122	v3.1.20	Viralrecon
COD_2132	muestra 8	B.1.617.2	v3.1.20	Viralrecon
COD_2132	muestra 9	B.1.617.2	v3.1.20	Viralrecon
COD_2134	muestra 10	AY.43	v3.1.16	Viralrecon
COD_2134	muestra 1	B.1.1.7	v3.1.16	Viralrecon
COD_2134	muestra 2	B.1.351	v3.1.16	Viralrecon
COD_2134	muestra 3	A.28	v3.1.16	Viralrecon
COD_2134	muestra 4	B.1.621	v3.1.16	Viralrecon
COD_2134	muestra 5	P.1	v3.1.16	Viralrecon
COD_2134	muestra 6	AY.9.2	v3.1.16	Viralrecon
COD_2134	muestra 7	AY.43	v3.1.16	Viralrecon
COD_2134	muestra 8	AY.94	v3.1.16	Viralrecon
COD_2134	muestra 9	AY.94	v3.1.16	Viralrecon
COD_2134	muestra 10	AY.43	v3.1.17	Viralrecon
COD_2134	muestra 1	B.1.1.7	v3.1.17	Viralrecon
COD_2134	muestra 2	B.1.351	v3.1.17	Viralrecon
COD_2134	muestra 3	A.28	v3.1.17	Viralrecon
COD_2134	muestra 4	B.1.621	v3.1.17	Viralrecon
COD_2134	muestra 5	P.1	v3.1.17	Viralrecon
COD_2134	muestra 6	AY.9.2	v3.1.17	Viralrecon
COD_2134	muestra 7	AY.43	v3.1.17	Viralrecon
COD_2134	muestra 8	AY.94	v3.1.17	Viralrecon
COD_2134	muestra 9	AY.94	v3.1.17	Viralrecon
COD_2134	muestra 10	AY.43	v3.1.18	Viralrecon
COD_2134	muestra 1	B.1.1.7	v3.1.18	Viralrecon
COD_2134	muestra 2	B.1.351	v3.1.18	Viralrecon
COD_2134	muestra 3	A.28	v3.1.18	Viralrecon
COD_2134	muestra 4	B.1.621	v3.1.18	Viralrecon
COD_2134	muestra 5	P.1	v3.1.18	Viralrecon
COD_2134	muestra 6	AY.9.2	v3.1.18	Viralrecon
COD_2134	muestra 7	AY.43	v3.1.18	Viralrecon
COD_2134	muestra 8	AY.94	v3.1.18	Viralrecon
COD_2134	muestra 9	AY.94	v3.1.18	Viralrecon
COD_2134	muestra 10	AY.43	v3.1.19	Viralrecon
COD_2134	muestra 1	B.1.1.7	v3.1.19	Viralrecon
COD_2134	muestra 2	B.1.351	v3.1.19	Viralrecon
COD_2134	muestra 3	A.28	v3.1.19	Viralrecon
COD_2134	muestra 4	B.1.621	v3.1.19	Viralrecon
COD_2134	muestra 5	P.1	v3.1.19	Viralrecon
COD_2134	muestra 6	AY.9.2	v3.1.19	Viralrecon
COD_2134	muestra 7	AY.43	v3.1.19	Viralrecon
COD_2134	muestra 8	AY.94	v3.1.19	Viralrecon
COD_2134	muestra 9	AY.94	v3.1.19	Viralrecon
COD_2134	muestra 10	AY.43	v3.1.20	Viralrecon
COD_2134	muestra 1	B.1.1.7	v3.1.20	Viralrecon
COD_2134	muestra 2	B.1.351	v3.1.20	Viralrecon
COD_2134	muestra 3	A.28	v3.1.20	Viralrecon
COD_2134	muestra 4	B.1.621	v3.1.20	Viralrecon
COD_2134	muestra 5	P.1	v3.1.20	Viralrecon
COD_2134	muestra 6	AY.9.2	v3.1.20	Viralrecon
COD_2134	muestra 7	AY.43	v3.1.20	Viralrecon
COD_2134	muestra 8	AY.94	v3.1.20	Viralrecon
COD_2134	muestra 9	AY.94	v3.1.20	Viralrecon
COD_2135	muestra 10	AY.43	v3.1.16	Viralrecon
COD_2135	muestra 1	B.1.1.7	v3.1.16	Viralrecon
COD_2135	muestra 2	B.1.351	v3.1.16	Viralrecon
COD_2135	muestra 3	A.28	v3.1.16	Viralrecon
COD_2135	muestra 4	B.1.621	v3.1.16	Viralrecon
COD_2135	muestra 5	P.1	v3.1.16	Viralrecon
COD_2135	muestra 6	AY.9.2	v3.1.16	Viralrecon
COD_2135	muestra 7	None	v3.1.16	Viralrecon
COD_2135	muestra 8	AY.94	v3.1.16	Viralrecon
COD_2135	muestra 9	AY.94	v3.1.16	Viralrecon
COD_2135	muestra 10	AY.43	v3.1.17	Viralrecon
COD_2135	muestra 1	B.1.1.7	v3.1.17	Viralrecon
COD_2135	muestra 2	B.1.351	v3.1.17	Viralrecon
COD_2135	muestra 3	A.28	v3.1.17	Viralrecon
COD_2135	muestra 4	B.1.621	v3.1.17	Viralrecon
COD_2135	muestra 5	P.1	v3.1.17	Viralrecon
COD_2135	muestra 6	AY.9.2	v3.1.17	Viralrecon
COD_2135	muestra 7	None	v3.1.17	Viralrecon
COD_2135	muestra 8	AY.94	v3.1.17	Viralrecon
COD_2135	muestra 9	AY.94	v3.1.17	Viralrecon
COD_2135	muestra 10	AY.43	v3.1.18	Viralrecon
COD_2135	muestra 1	B.1.1.7	v3.1.18	Viralrecon
COD_2135	muestra 2	B.1.351	v3.1.18	Viralrecon
COD_2135	muestra 3	A.28	v3.1.18	Viralrecon
COD_2135	muestra 4	B.1.621	v3.1.18	Viralrecon
COD_2135	muestra 5	P.1	v3.1.18	Viralrecon
COD_2135	muestra 6	AY.9.2	v3.1.18	Viralrecon
COD_2135	muestra 7	BA.1.1	v3.1.18	Viralrecon
COD_2135	muestra 8	AY.94	v3.1.18	Viralrecon
COD_2135	muestra 9	AY.94	v3.1.18	Viralrecon
COD_2135	muestra 10	AY.43	v3.1.19	Viralrecon
COD_2135	muestra 1	B.1.1.7	v3.1.19	Viralrecon
COD_2135	muestra 2	B.1.351	v3.1.19	Viralrecon
COD_2135	muestra 3	A.28	v3.1.19	Viralrecon
COD_2135	muestra 4	B.1.621	v3.1.19	Viralrecon
COD_2135	muestra 5	P.1	v3.1.19	Viralrecon
COD_2135	muestra 6	AY.9.2	v3.1.19	Viralrecon
COD_2135	muestra 7	BA.1.1	v3.1.19	Viralrecon
COD_2135	muestra 8	AY.94	v3.1.19	Viralrecon
COD_2135	muestra 9	AY.94	v3.1.19	Viralrecon
COD_2135	muestra 10	AY.43	v3.1.20	Viralrecon
COD_2135	muestra 1	B.1.1.7	v3.1.20	Viralrecon
COD_2135	muestra 2	B.1.351	v3.1.20	Viralrecon
COD_2135	muestra 3	A.28	v3.1.20	Viralrecon
COD_2135	muestra 4	B.1.621	v3.1.20	Viralrecon
COD_2135	muestra 5	P.1	v3.1.20	Viralrecon
COD_2135	muestra 6	AY.9.2	v3.1.20	Viralrecon
COD_2135	muestra 7	None	v3.1.20	Viralrecon
COD_2135	muestra 8	AY.94	v3.1.20	Viralrecon
COD_2135	muestra 9	AY.94	v3.1.20	Viralrecon
COD_2137	muestra 10	None	v3.1.16	Viralrecon
COD_2137	muestra 1	B.1.1	v3.1.16	Viralrecon
COD_2137	muestra 2	B.1.351	v3.1.16	Viralrecon
COD_2137	muestra 3	A	v3.1.16	Viralrecon
COD_2137	muestra 4	B.1	v3.1.16	Viralrecon
COD_2137	muestra 5	P.1	v3.1.16	Viralrecon
COD_2137	muestra 6	AY.75.1	v3.1.16	Viralrecon
COD_2137	muestra 7	AY.43	v3.1.16	Viralrecon
COD_2137	muestra 8	AY.94	v3.1.16	Viralrecon
COD_2137	muestra 9	AY.94	v3.1.16	Viralrecon
COD_2137	muestra 10	None	v3.1.17	Viralrecon
COD_2137	muestra 1	None	v3.1.17	Viralrecon
COD_2137	muestra 2	B.1.351	v3.1.17	Viralrecon
COD_2137	muestra 3	A	v3.1.17	Viralrecon
COD_2137	muestra 4	None	v3.1.17	Viralrecon
COD_2137	muestra 5	P.1	v3.1.17	Viralrecon
COD_2137	muestra 6	B.1.617.2	v3.1.17	Viralrecon
COD_2137	muestra 7	AY.43	v3.1.17	Viralrecon
COD_2137	muestra 8	AY.94	v3.1.17	Viralrecon
COD_2137	muestra 9	AY.94	v3.1.17	Viralrecon
COD_2137	muestra 10	None	v3.1.18	Viralrecon
COD_2137	muestra 1	None	v3.1.18	Viralrecon
COD_2137	muestra 2	B.1.351	v3.1.18	Viralrecon
COD_2137	muestra 3	A	v3.1.18	Viralrecon
COD_2137	muestra 4	B.1	v3.1.18	Viralrecon
COD_2137	muestra 5	P.1	v3.1.18	Viralrecon
COD_2137	muestra 6	B.1.617.2	v3.1.18	Viralrecon
COD_2137	muestra 7	AY.43	v3.1.18	Viralrecon
COD_2137	muestra 8	AY.94	v3.1.18	Viralrecon
COD_2137	muestra 9	AY.94	v3.1.18	Viralrecon
COD_2137	muestra 10	None	v3.1.19	Viralrecon
COD_2137	muestra 1	None	v3.1.19	Viralrecon
COD_2137	muestra 2	B.1.351	v3.1.19	Viralrecon
COD_2137	muestra 3	A	v3.1.19	Viralrecon
COD_2137	muestra 4	B.1	v3.1.19	Viralrecon
COD_2137	muestra 5	P.1	v3.1.19	Viralrecon
COD_2137	muestra 6	B.1.617.2	v3.1.19	Viralrecon
COD_2137	muestra 7	AY.43	v3.1.19	Viralrecon
COD_2137	muestra 8	AY.94	v3.1.19	Viralrecon
COD_2137	muestra 9	AY.94	v3.1.19	Viralrecon
COD_2137	muestra 10	None	v3.1.20	Viralrecon
COD_2137	muestra 1	None	v3.1.20	Viralrecon
COD_2137	muestra 2	B.1.351	v3.1.20	Viralrecon
COD_2137	muestra 3	A	v3.1.20	Viralrecon
COD_2137	muestra 4	B.1	v3.1.20	Viralrecon
COD_2137	muestra 5	None	v3.1.20	Viralrecon
COD_2137	muestra 6	B.1.617.2	v3.1.20	Viralrecon
COD_2137	muestra 7	AY.43	v3.1.20	Viralrecon
COD_2137	muestra 8	AY.94	v3.1.20	Viralrecon
COD_2137	muestra 9	AY.94	v3.1.20	Viralrecon
COD_2139	muestra 10	AY.43	v3.1.16	Viralrecon
COD_2139	muestra 1	B.1.1.7	v3.1.16	Viralrecon
COD_2139	muestra 2	B.1.351	v3.1.16	Viralrecon
COD_2139	muestra 3	A.28	v3.1.16	Viralrecon
COD_2139	muestra 4	B.1.621	v3.1.16	Viralrecon
COD_2139	muestra 5	P.1	v3.1.16	Viralrecon
COD_2139	muestra 6	AY.9.2	v3.1.16	Viralrecon
COD_2139	muestra 7	AY.43	v3.1.16	Viralrecon
COD_2139	muestra 8	AY.94	v3.1.16	Viralrecon
COD_2139	muestra 9	AY.94	v3.1.16	Viralrecon
COD_2139	muestra 10	AY.43	v3.1.17	Viralrecon
COD_2139	muestra 1	B.1.1.7	v3.1.17	Viralrecon
COD_2139	muestra 2	B.1.351	v3.1.17	Viralrecon
COD_2139	muestra 3	A.28	v3.1.17	Viralrecon
COD_2139	muestra 4	B.1.621	v3.1.17	Viralrecon
COD_2139	muestra 5	P.1	v3.1.17	Viralrecon
COD_2139	muestra 6	AY.9.2	v3.1.17	Viralrecon
COD_2139	muestra 7	AY.43	v3.1.17	Viralrecon
COD_2139	muestra 8	AY.94	v3.1.17	Viralrecon
COD_2139	muestra 9	AY.94	v3.1.17	Viralrecon
COD_2139	muestra 10	AY.43	v3.1.18	Viralrecon
COD_2139	muestra 1	B.1.1.7	v3.1.18	Viralrecon
COD_2139	muestra 2	B.1.351	v3.1.18	Viralrecon
COD_2139	muestra 3	A.28	v3.1.18	Viralrecon
COD_2139	muestra 4	B.1.621	v3.1.18	Viralrecon
COD_2139	muestra 5	P.1	v3.1.18	Viralrecon
COD_2139	muestra 6	AY.9.2	v3.1.18	Viralrecon
COD_2139	muestra 7	AY.43	v3.1.18	Viralrecon
COD_2139	muestra 8	AY.94	v3.1.18	Viralrecon
COD_2139	muestra 9	AY.94	v3.1.18	Viralrecon
COD_2139	muestra 10	AY.43	v3.1.19	Viralrecon
COD_2139	muestra 1	B.1.1.7	v3.1.19	Viralrecon
COD_2139	muestra 2	B.1.351	v3.1.19	Viralrecon
COD_2139	muestra 3	A.28	v3.1.19	Viralrecon
COD_2139	muestra 4	B.1.621	v3.1.19	Viralrecon
COD_2139	muestra 5	P.1	v3.1.19	Viralrecon
COD_2139	muestra 6	AY.9.2	v3.1.19	Viralrecon
COD_2139	muestra 7	AY.43	v3.1.19	Viralrecon
COD_2139	muestra 8	AY.94	v3.1.19	Viralrecon
COD_2139	muestra 9	AY.94	v3.1.19	Viralrecon
COD_2139	muestra 10	AY.43	v3.1.20	Viralrecon
COD_2139	muestra 1	B.1.1.7	v3.1.20	Viralrecon
COD_2139	muestra 2	B.1.351	v3.1.20	Viralrecon
COD_2139	muestra 3	A.28	v3.1.20	Viralrecon
COD_2139	muestra 4	B.1.621	v3.1.20	Viralrecon
COD_2139	muestra 5	P.1	v3.1.20	Viralrecon
COD_2139	muestra 6	AY.9.2	v3.1.20	Viralrecon
COD_2139	muestra 7	AY.43	v3.1.20	Viralrecon
COD_2139	muestra 8	AY.94	v3.1.20	Viralrecon
COD_2139	muestra 9	AY.94	v3.1.20	Viralrecon
COD_2141	muestra 10	AY.43	v3.1.16	Viralrecon
COD_2141	muestra 1	B.1.1.7	v3.1.16	Viralrecon
COD_2141	muestra 2	B.1.351	v3.1.16	Viralrecon
COD_2141	muestra 3	A.28	v3.1.16	Viralrecon
COD_2141	muestra 4	B.1.621	v3.1.16	Viralrecon
COD_2141	muestra 5	P.1	v3.1.16	Viralrecon
COD_2141	muestra 6	AY.9.2	v3.1.16	Viralrecon
COD_2141	muestra 7	AY.43	v3.1.16	Viralrecon
COD_2141	muestra 8	AY.94	v3.1.16	Viralrecon
COD_2141	muestra 9	AY.94	v3.1.16	Viralrecon
COD_2141	muestra 10	AY.43	v3.1.17	Viralrecon
COD_2141	muestra 1	B.1.1.7	v3.1.17	Viralrecon
COD_2141	muestra 2	B.1.351	v3.1.17	Viralrecon
COD_2141	muestra 3	A.28	v3.1.17	Viralrecon
COD_2141	muestra 4	B.1.621	v3.1.17	Viralrecon
COD_2141	muestra 5	P.1	v3.1.17	Viralrecon
COD_2141	muestra 6	AY.9.2	v3.1.17	Viralrecon
COD_2141	muestra 7	AY.43	v3.1.17	Viralrecon
COD_2141	muestra 8	AY.94	v3.1.17	Viralrecon
COD_2141	muestra 9	AY.94	v3.1.17	Viralrecon
COD_2141	muestra 10	AY.43	v3.1.18	Viralrecon
COD_2141	muestra 1	B.1.1.7	v3.1.18	Viralrecon
COD_2141	muestra 2	B.1.351	v3.1.18	Viralrecon
COD_2141	muestra 3	A.28	v3.1.18	Viralrecon
COD_2141	muestra 4	B.1.621	v3.1.18	Viralrecon
COD_2141	muestra 5	P.1	v3.1.18	Viralrecon
COD_2141	muestra 6	AY.9.2	v3.1.18	Viralrecon
COD_2141	muestra 7	AY.43	v3.1.18	Viralrecon
COD_2141	muestra 8	AY.94	v3.1.18	Viralrecon
COD_2141	muestra 9	AY.94	v3.1.18	Viralrecon
COD_2141	muestra 10	AY.43	v3.1.19	Viralrecon
COD_2141	muestra 1	B.1.1.7	v3.1.19	Viralrecon
COD_2141	muestra 2	B.1.351	v3.1.19	Viralrecon
COD_2141	muestra 3	A.28	v3.1.19	Viralrecon
COD_2141	muestra 4	B.1.621	v3.1.19	Viralrecon
COD_2141	muestra 5	P.1	v3.1.19	Viralrecon
COD_2141	muestra 6	AY.9.2	v3.1.19	Viralrecon
COD_2141	muestra 7	AY.43	v3.1.19	Viralrecon
COD_2141	muestra 8	AY.94	v3.1.19	Viralrecon
COD_2141	muestra 9	AY.94	v3.1.19	Viralrecon
COD_2141	muestra 10	AY.43	v3.1.20	Viralrecon
COD_2141	muestra 1	B.1.1.7	v3.1.20	Viralrecon
COD_2141	muestra 2	B.1.351	v3.1.20	Viralrecon
COD_2141	muestra 3	A.28	v3.1.20	Viralrecon
COD_2141	muestra 4	B.1.621	v3.1.20	Viralrecon
COD_2141	muestra 5	P.1	v3.1.20	Viralrecon
COD_2141	muestra 6	AY.9.2	v3.1.20	Viralrecon
COD_2141	muestra 7	AY.43	v3.1.20	Viralrecon
COD_2141	muestra 8	AY.94	v3.1.20	Viralrecon
COD_2141	muestra 9	AY.94	v3.1.20	Viralrecon
